Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-07 19:15:00+00:00,21355.51171875,21412.87890625,21348.734375,21412.87890625,21412.87890625,323102720
2022-07-07 19:30:00+00:00,21427.091796875,21596.287109375,21427.091796875,21596.287109375,21596.287109375,941561856
2022-07-07 19:45:00+00:00,21623.44140625,21732.556640625,21623.44140625,21732.556640625,21732.556640625,585250816
2022-07-07 20:00:00+00:00,21771.81640625,21771.81640625,21588.453125,21660.6953125,21660.6953125,454854656
2022-07-07 20:15:00+00:00,21666.169921875,21666.169921875,21581.068359375,21590.369140625,21590.369140625,238012416
2022-07-07 20:30:00+00:00,21590.01953125,21608.869140625,21566.236328125,21566.236328125,21566.236328125,151441408
2022-07-07 20:45:00+00:00,21573.564453125,21594.5078125,21555.99609375,21585.0625,21585.0625,61593600
2022-07-07 21:00:00+00:00,21591.416015625,21631.146484375,21581.47265625,21631.146484375,21631.146484375,86892544
2022-07-07 21:15:00+00:00,21643.46875,21674.427734375,21631.099609375,21631.099609375,21631.099609375,148871168
2022-07-07 21:30:00+00:00,21615.849609375,21624.681640625,21602.34765625,21615.505859375,21615.505859375,87076864
2022-07-07 21:45:00+00:00,21605.310546875,21630.4609375,21605.310546875,21630.4609375,21630.4609375,72306688
2022-07-07 22:00:00+00:00,21650.453125,21661.076171875,21630.2265625,21661.076171875,21661.076171875,10637312
2022-07-07 22:15:00+00:00,21673.267578125,21713.623046875,21673.267578125,21689.3046875,21689.3046875,38967296
2022-07-07 22:30:00+00:00,21654.16796875,21654.16796875,21606.396484375,21606.396484375,21606.396484375,32073728
2022-07-07 22:45:00+00:00,21601.71875,21614.08984375,21594.201171875,21601.146484375,21601.146484375,30791680
2022-07-07 23:00:00+00:00,21609.97265625,21640.09765625,21609.97265625,21612.138671875,21612.138671875,0
2022-07-07 23:15:00+00:00,21596.958984375,21666.13671875,21591.0703125,21666.13671875,21666.13671875,76726272
2022-07-07 23:30:00+00:00,21665.46875,21686.904296875,21661.15625,21665.39453125,21665.39453125,46209024
2022-07-07 23:45:00+00:00,21673.748046875,21673.748046875,21639.91796875,21639.91796875,21639.91796875,18833408
2022-07-08 00:00:00+00:00,21628.20703125,21631.01953125,21592.833984375,21605.48046875,21605.48046875,14512128
2022-07-08 00:15:00+00:00,21609.16015625,21622.978515625,21604.896484375,21618.1484375,21618.1484375,27324416
2022-07-08 00:30:00+00:00,21613.86328125,21646.978515625,21591.224609375,21646.978515625,21646.978515625,73756672
2022-07-08 00:45:00+00:00,21645.87109375,21684.642578125,21640.2578125,21682.662109375,21682.662109375,107939840
2022-07-08 01:00:00+00:00,21691.935546875,21706.837890625,21686.296875,21686.296875,21686.296875,39776256
2022-07-08 01:15:00+00:00,21682.783203125,21944.93359375,21660.421875,21944.93359375,21944.93359375,431732736
2022-07-08 01:30:00+00:00,22314.94140625,22314.94140625,22114.513671875,22114.513671875,22114.513671875,1387515904
2022-07-08 01:45:00+00:00,22117.28515625,22118.625,22093.298828125,22093.298828125,22093.298828125,142086144
2022-07-08 02:00:00+00:00,22099.25390625,22113.138671875,22070.185546875,22079.6484375,22079.6484375,59166720
2022-07-08 02:15:00+00:00,22093.7734375,22109.484375,21971.072265625,21971.072265625,21971.072265625,33210368
2022-07-08 02:30:00+00:00,21947.650390625,21980.361328125,21939.572265625,21980.361328125,21980.361328125,114046976
2022-07-08 02:45:00+00:00,21979.2109375,21983.619140625,21961.5546875,21961.5546875,21961.5546875,126187520
2022-07-08 03:00:00+00:00,21975.76953125,21975.76953125,21951.935546875,21955.767578125,21955.767578125,27738112
2022-07-08 03:15:00+00:00,21960.443359375,22009.208984375,21960.443359375,22009.208984375,22009.208984375,123213824
2022-07-08 03:30:00+00:00,22009.5703125,22089.140625,22009.5703125,22089.140625,22089.140625,190365696
2022-07-08 03:45:00+00:00,22079.91015625,22096.951171875,22079.91015625,22096.951171875,22096.951171875,56303616
2022-07-08 04:00:00+00:00,22098.310546875,22117.23046875,22072.287109375,22084.388671875,22084.388671875,26181632
2022-07-08 04:15:00+00:00,22124.37109375,22164.04296875,22117.771484375,22117.771484375,22117.771484375,242409472
2022-07-08 04:30:00+00:00,22103.0078125,22103.0078125,22035.44140625,22035.44140625,22035.44140625,288768
2022-07-08 04:45:00+00:00,22040.546875,22042.22265625,22000.345703125,22000.345703125,22000.345703125,48556032
2022-07-08 05:00:00+00:00,21984.708984375,21984.708984375,21968.875,21968.875,21968.875,6381568
2022-07-08 05:15:00+00:00,21964.828125,22007.56640625,21964.828125,21995.625,21995.625,119562240
2022-07-08 05:30:00+00:00,21996.40625,22035.076171875,21981.546875,22035.076171875,22035.076171875,117350400
2022-07-08 05:45:00+00:00,22037.244140625,22037.244140625,21818.45703125,21852.2734375,21852.2734375,119615488
2022-07-08 06:00:00+00:00,21854.0078125,21854.0078125,21823.314453125,21847.78515625,21847.78515625,92114944
2022-07-08 06:15:00+00:00,21829.001953125,21854.873046875,21797.541015625,21797.541015625,21797.541015625,48517120
2022-07-08 06:30:00+00:00,21783.6171875,21799.908203125,21783.6171875,21796.81640625,21796.81640625,65665024
2022-07-08 06:45:00+00:00,21802.244140625,21825.66796875,21780.455078125,21823.8671875,21823.8671875,95404032
2022-07-08 07:00:00+00:00,21822.609375,21822.609375,21774.7265625,21774.7265625,21774.7265625,10035200
2022-07-08 07:15:00+00:00,21778.91796875,21812.052734375,21759.17578125,21812.052734375,21812.052734375,104341504
2022-07-08 07:30:00+00:00,21807.876953125,21832.119140625,21804.1875,21823.65234375,21823.65234375,89792512
2022-07-08 07:45:00+00:00,21823.634765625,21823.634765625,21797.41796875,21808.798828125,21808.798828125,7553024
2022-07-08 08:00:00+00:00,21798.77734375,21807.470703125,21794.08984375,21807.470703125,21807.470703125,14508032
2022-07-08 08:15:00+00:00,21809.375,21809.375,21753.908203125,21753.908203125,21753.908203125,9627648
2022-07-08 08:30:00+00:00,21780.041015625,21780.041015625,21638.359375,21638.359375,21638.359375,179900416
2022-07-08 08:45:00+00:00,21642.107421875,21674.369140625,21588.974609375,21588.974609375,21588.974609375,74076160
2022-07-08 09:00:00+00:00,21547.982421875,21547.982421875,21348.123046875,21348.123046875,21348.123046875,109099008
2022-07-08 09:15:00+00:00,21355.416015625,21403.09375,21355.416015625,21403.09375,21403.09375,233715712
2022-07-08 09:30:00+00:00,21445.345703125,21493.576171875,21445.345703125,21474.916015625,21474.916015625,307503104
2022-07-08 09:45:00+00:00,21477.994140625,21511.693359375,21475.572265625,21511.693359375,21511.693359375,10319872
2022-07-08 10:00:00+00:00,21538.849609375,21555.583984375,21511.25,21511.25,21511.25,81268736
2022-07-08 10:15:00+00:00,21517.228515625,21666.62890625,21517.228515625,21666.62890625,21666.62890625,347979776
2022-07-08 10:30:00+00:00,21675.451171875,21675.451171875,21646.51171875,21646.51171875,21646.51171875,99545088
2022-07-08 10:45:00+00:00,21640.921875,21640.921875,21547.8828125,21547.8828125,21547.8828125,0
2022-07-08 11:00:00+00:00,21541.119140625,21541.119140625,21498.70703125,21498.70703125,21498.70703125,39596032
2022-07-08 11:15:00+00:00,21499.939453125,21598.599609375,21499.939453125,21577.384765625,21577.384765625,172363776
2022-07-08 11:30:00+00:00,21579.111328125,21619.5859375,21579.111328125,21618.498046875,21618.498046875,92487680
2022-07-08 11:45:00+00:00,21612.31640625,21626.646484375,21596.08984375,21596.08984375,21596.08984375,28078080
2022-07-08 12:00:00+00:00,21584.0703125,21648.3203125,21559.01953125,21648.3203125,21648.3203125,136912896
2022-07-08 12:15:00+00:00,21645.20703125,21651.525390625,21600.767578125,21624.873046875,21624.873046875,59832320
2022-07-08 12:30:00+00:00,21579.12109375,21579.12109375,21436.40234375,21436.40234375,21436.40234375,395675648
2022-07-08 12:45:00+00:00,21339.111328125,21362.25390625,21279.53125,21357.228515625,21357.228515625,427880448
2022-07-08 13:00:00+00:00,21368.84375,21402.056640625,21368.84375,21378.83203125,21378.83203125,100249600
2022-07-08 13:15:00+00:00,21379.283203125,21416.916015625,21369.34765625,21369.34765625,21369.34765625,86073344
2022-07-08 13:30:00+00:00,21363.099609375,21403.16796875,21330.66015625,21403.16796875,21403.16796875,113426432
2022-07-08 13:45:00+00:00,21438.04296875,21438.04296875,21279.31640625,21285.654296875,21285.654296875,122953728
2022-07-08 14:00:00+00:00,21282.140625,21330.8046875,21265.185546875,21330.8046875,21330.8046875,65267712
2022-07-08 14:15:00+00:00,21326.48046875,21391.630859375,21326.48046875,21391.630859375,21391.630859375,375062528
2022-07-08 14:30:00+00:00,21429.26953125,21591.578125,21429.26953125,21591.578125,21591.578125,2309722112
2022-07-08 14:45:00+00:00,21610.72265625,21746.0546875,21610.72265625,21700.29296875,21700.29296875,2568847360
2022-07-08 15:00:00+00:00,21711.955078125,21850.63671875,21711.955078125,21850.63671875,21850.63671875,3654955008
2022-07-08 15:15:00+00:00,21867.982421875,21910.32421875,21851.83203125,21893.25,21893.25,3192025088
2022-07-08 15:30:00+00:00,21894.189453125,22010.642578125,21894.189453125,22010.642578125,22010.642578125,3434733568
2022-07-08 15:45:00+00:00,22004.306640625,22004.306640625,21902.7578125,21964.404296875,21964.404296875,2539524096
2022-07-08 16:00:00+00:00,21960.69921875,21960.69921875,21810.7421875,21820.27734375,21820.27734375,163389440
2022-07-08 16:15:00+00:00,21808.0625,21822.96484375,21702.1015625,21702.1015625,21702.1015625,590999552
2022-07-08 16:30:00+00:00,21696.11328125,21704.56640625,21645.83203125,21645.83203125,21645.83203125,489504768
2022-07-08 16:45:00+00:00,21621.873046875,21702.421875,21621.873046875,21701.94140625,21701.94140625,1167564800
2022-07-08 17:00:00+00:00,21692.392578125,21746.1484375,21686.76171875,21746.1484375,21746.1484375,1367715840
2022-07-08 17:15:00+00:00,21753.75,21767.515625,21699.060546875,21730.46875,21730.46875,835420160
2022-07-08 17:30:00+00:00,21740.45703125,21768.1796875,21731.990234375,21768.1796875,21768.1796875,1240338432
2022-07-08 17:45:00+00:00,21769.609375,21789.98828125,21755.125,21775.62109375,21775.62109375,327757824
2022-07-08 18:00:00+00:00,21765.48046875,21768.060546875,21718.232421875,21718.232421875,21718.232421875,370135040
2022-07-08 18:15:00+00:00,21718.22265625,21822.51953125,21718.22265625,21821.638671875,21821.638671875,518832128
2022-07-08 18:30:00+00:00,21818.205078125,21833.1484375,21811.373046875,21830.541015625,21830.541015625,154836992
2022-07-08 18:45:00+00:00,21828.919921875,21828.919921875,21732.751953125,21732.751953125,21732.751953125,53760000
2022-07-08 19:00:00+00:00,21734.431640625,21737.34375,21703.9609375,21737.34375,21737.34375,99840000
2022-07-08 19:15:00+00:00,21753.40234375,21799.017578125,21751.318359375,21751.318359375,21751.318359375,186228736
2022-07-08 19:30:00+00:00,21754.6640625,21770.8984375,21746.958984375,21770.8984375,21770.8984375,0
2022-07-08 19:45:00+00:00,21793.775390625,21832.85546875,21793.775390625,21810.1015625,21810.1015625,75362304
2022-07-08 20:00:00+00:00,21808.654296875,21808.654296875,21785.947265625,21799.474609375,21799.474609375,0
2022-07-08 20:15:00+00:00,21796.220703125,21853.08984375,21786.919921875,21853.08984375,21853.08984375,115314688
2022-07-08 20:30:00+00:00,21854.51171875,21947.40625,21854.51171875,21870.27734375,21870.27734375,332652544
2022-07-08 20:45:00+00:00,21875.369140625,21875.369140625,21846.30859375,21858.921875,21858.921875,167333888
2022-07-08 21:00:00+00:00,21853.78515625,21889.1875,21853.78515625,21888.09375,21888.09375,124801024
2022-07-08 21:15:00+00:00,21899.095703125,21950.537109375,21899.095703125,21949.080078125,21949.080078125,172511232
2022-07-08 21:30:00+00:00,21957.833984375,21969.19140625,21899.7421875,21899.7421875,21899.7421875,0
2022-07-08 21:45:00+00:00,21881.36328125,21881.36328125,21809.5234375,21809.5234375,21809.5234375,20525056
2022-07-08 22:00:00+00:00,21783.73046875,21783.73046875,21737.494140625,21737.494140625,21737.494140625,67829760
2022-07-08 22:15:00+00:00,21748.009765625,21773.087890625,21748.009765625,21767.64453125,21767.64453125,77840384
2022-07-08 22:30:00+00:00,21779.65625,21799.36328125,21779.65625,21798.94140625,21798.94140625,90992640
2022-07-08 22:45:00+00:00,21797.2890625,21801.55859375,21776.236328125,21776.236328125,21776.236328125,56045568
2022-07-08 23:00:00+00:00,21771.8984375,21808.12890625,21761.4765625,21798.650390625,21798.650390625,89587712
2022-07-08 23:15:00+00:00,21803.435546875,21912.47265625,21803.435546875,21912.47265625,21912.47265625,227328000
2022-07-08 23:30:00+00:00,21887.9453125,21888.701171875,21872.830078125,21877.14453125,21877.14453125,71524352
2022-07-08 23:45:00+00:00,21876.498046875,21876.498046875,21753.833984375,21753.833984375,21753.833984375,63275008
2022-07-09 00:00:00+00:00,21716.828125,21716.828125,21506.943359375,21506.943359375,21506.943359375,285081600
2022-07-09 00:15:00+00:00,21514.087890625,21633.267578125,21513.666015625,21633.267578125,21633.267578125,505458688
2022-07-09 00:30:00+00:00,21634.703125,21659.23046875,21634.703125,21659.23046875,21659.23046875,274501632
2022-07-09 00:45:00+00:00,21655.083984375,21664.9296875,21534.48046875,21534.48046875,21534.48046875,825835520
2022-07-09 01:00:00+00:00,21541.76171875,21574.6953125,21526.0625,21526.0625,21526.0625,685613056
2022-07-09 01:15:00+00:00,21523.591796875,21583.095703125,21509.10546875,21509.10546875,21509.10546875,651124736
2022-07-09 01:30:00+00:00,21513.419921875,21513.419921875,21466.9453125,21466.9453125,21466.9453125,0
2022-07-09 01:45:00+00:00,21487.537109375,21509.029296875,21487.537109375,21501.798828125,21501.798828125,78880768
2022-07-09 02:00:00+00:00,21493.7265625,21537.046875,21493.7265625,21534.833984375,21534.833984375,68034560
2022-07-09 02:15:00+00:00,21530.083984375,21577.14453125,21530.083984375,21577.14453125,21577.14453125,184377344
2022-07-09 02:30:00+00:00,21584.86328125,21599.0625,21561.8671875,21561.8671875,21561.8671875,141209600
2022-07-09 02:45:00+00:00,21561.638671875,21585.6953125,21556.0078125,21559.103515625,21559.103515625,85835776
2022-07-09 03:00:00+00:00,21568.1171875,21568.7578125,21551.873046875,21568.7578125,21568.7578125,111689728
2022-07-09 03:15:00+00:00,21554.421875,21554.421875,21503.5078125,21503.5078125,21503.5078125,115036160
2022-07-09 03:30:00+00:00,21500.947265625,21573.119140625,21498.87890625,21561.3203125,21561.3203125,170885120
2022-07-09 03:45:00+00:00,21565.234375,21597.05859375,21565.234375,21593.5,21593.5,209539072
2022-07-09 04:00:00+00:00,21596.796875,21609.87890625,21596.796875,21605.41015625,21605.41015625,103182336
2022-07-09 04:15:00+00:00,21600.81640625,21600.81640625,21566.990234375,21574.873046875,21574.873046875,134701056
2022-07-09 04:30:00+00:00,21567.505859375,21567.505859375,21534.90625,21548.34375,21548.34375,134565888
2022-07-09 04:45:00+00:00,21542.017578125,21557.62109375,21537.849609375,21549.69140625,21549.69140625,98050048
2022-07-09 05:00:00+00:00,21550.466796875,21577.2578125,21550.466796875,21577.2578125,21577.2578125,178397184
2022-07-09 05:15:00+00:00,21540.630859375,21543.5078125,21536.880859375,21542.951171875,21542.951171875,68825088
2022-07-09 05:30:00+00:00,21542.21875,21547.140625,21530.05078125,21531.845703125,21531.845703125,74330112
2022-07-09 05:45:00+00:00,21529.34765625,21529.34765625,21508.95703125,21508.95703125,21508.95703125,35717120
2022-07-09 06:00:00+00:00,21516.31640625,21523.919921875,21503.23046875,21523.919921875,21523.919921875,26144768
2022-07-09 06:15:00+00:00,21515.4453125,21524.990234375,21506.384765625,21524.09765625,21524.09765625,118169600
2022-07-09 06:30:00+00:00,21516.564453125,21540.630859375,21516.564453125,21540.630859375,21540.630859375,163598336
2022-07-09 06:45:00+00:00,21543.587890625,21556.9609375,21543.587890625,21555.373046875,21555.373046875,83767296
2022-07-09 07:00:00+00:00,21553.640625,21592.197265625,21553.640625,21592.197265625,21592.197265625,147984384
2022-07-09 07:15:00+00:00,21614.5234375,21661.095703125,21614.5234375,21660.40625,21660.40625,303046656
2022-07-09 07:30:00+00:00,21659.421875,21668.326171875,21623.412109375,21623.412109375,21623.412109375,100638720
2022-07-09 07:45:00+00:00,21622.255859375,21665.900390625,21616.498046875,21647.9140625,21647.9140625,153169920
2022-07-09 08:00:00+00:00,21648.404296875,21649.412109375,21639.556640625,21647.8046875,21647.8046875,51118080
2022-07-09 08:15:00+00:00,21651.068359375,21658.904296875,21629.982421875,21658.904296875,21658.904296875,124686336
2022-07-09 08:30:00+00:00,21661.40234375,21661.40234375,21643.94921875,21654.3046875,21654.3046875,32342016
2022-07-09 08:45:00+00:00,21663.291015625,21696.208984375,21663.291015625,21696.208984375,21696.208984375,88506368
2022-07-09 09:00:00+00:00,21699.6328125,21702.62890625,21677.83984375,21677.83984375,21677.83984375,0
2022-07-09 09:15:00+00:00,21679.759765625,21679.759765625,21627.41015625,21629.849609375,21629.849609375,2850816
2022-07-09 09:30:00+00:00,21629.611328125,21633.720703125,21628.541015625,21631.46875,21631.46875,0
2022-07-09 09:45:00+00:00,21631.37109375,21636.92578125,21620.935546875,21636.45703125,21636.45703125,65187840
2022-07-09 10:00:00+00:00,21638.755859375,21667.10546875,21631.259765625,21667.10546875,21667.10546875,59490304
2022-07-09 10:15:00+00:00,21660.685546875,21678.546875,21650.44140625,21672.73046875,21672.73046875,14807040
2022-07-09 10:30:00+00:00,21665.232421875,21697.63671875,21665.232421875,21697.63671875,21697.63671875,143605760
2022-07-09 10:45:00+00:00,21703.982421875,21717.44140625,21691.791015625,21717.44140625,21717.44140625,268750848
2022-07-09 11:00:00+00:00,21719.79296875,21730.322265625,21713.21875,21719.791015625,21719.791015625,54063104
2022-07-09 11:15:00+00:00,21701.822265625,21729.7109375,21700.49609375,21728.55078125,21728.55078125,115474432
2022-07-09 11:30:00+00:00,21726.423828125,21726.423828125,21698.595703125,21704.078125,21704.078125,162500608
2022-07-09 11:45:00+00:00,21702.73046875,21702.73046875,21504.703125,21504.703125,21504.703125,185913344
2022-07-09 12:00:00+00:00,21487.5234375,21487.5234375,21445.95703125,21457.931640625,21457.931640625,301740032
2022-07-09 12:15:00+00:00,21466.158203125,21522.34765625,21466.158203125,21519.591796875,21519.591796875,305176576
2022-07-09 12:30:00+00:00,21514.5078125,21514.5078125,21503.650390625,21512.095703125,21512.095703125,3108864
2022-07-09 12:45:00+00:00,21522.701171875,21530.50390625,21493.82421875,21513.978515625,21513.978515625,34824192
2022-07-09 13:00:00+00:00,21515.798828125,21548.521484375,21510.75,21548.521484375,21548.521484375,73863168
2022-07-09 13:15:00+00:00,21563.068359375,21592.462890625,21563.068359375,21583.583984375,21583.583984375,282525696
2022-07-09 13:30:00+00:00,21592.65625,21592.65625,21568.23046875,21569.197265625,21569.197265625,163606528
2022-07-09 13:45:00+00:00,21578.166015625,21578.166015625,21540.296875,21558.611328125,21558.611328125,35106816
2022-07-09 14:00:00+00:00,21556.04296875,21665.572265625,21545.798828125,21665.572265625,21665.572265625,209637376
2022-07-09 14:15:00+00:00,21678.986328125,21678.986328125,21639.896484375,21640.83203125,21640.83203125,20258816
2022-07-09 14:30:00+00:00,21647.384765625,21647.384765625,21635.794921875,21640.8203125,21640.8203125,0
2022-07-09 14:45:00+00:00,21627.564453125,21645.998046875,21617.095703125,21627.564453125,21627.564453125,0
2022-07-09 15:00:00+00:00,21614.703125,21614.703125,21595.86328125,21611.212890625,21611.212890625,0
2022-07-09 15:15:00+00:00,21612.806640625,21621.392578125,21612.806640625,21621.392578125,21621.392578125,0
2022-07-09 15:30:00+00:00,21624.5,21631.611328125,21623.169921875,21631.611328125,21631.611328125,0
2022-07-09 15:45:00+00:00,21627.1875,21627.1875,21572.443359375,21575.046875,21575.046875,0
2022-07-09 16:00:00+00:00,21575.458984375,21576.31640625,21557.376953125,21576.31640625,21576.31640625,0
2022-07-09 16:15:00+00:00,21576.5703125,21587.765625,21573.2734375,21579.404296875,21579.404296875,0
2022-07-09 16:30:00+00:00,21580.609375,21613.427734375,21580.609375,21610.158203125,21610.158203125,0
2022-07-09 16:45:00+00:00,21613.25,21650.330078125,21612.51171875,21650.330078125,21650.330078125,0
2022-07-09 17:00:00+00:00,21671.884765625,21702.66796875,21667.6015625,21702.66796875,21702.66796875,0
2022-07-09 17:15:00+00:00,21700.732421875,21700.732421875,21685.68359375,21687.416015625,21687.416015625,0
2022-07-09 17:30:00+00:00,21687.861328125,21877.138671875,21687.861328125,21866.638671875,21866.638671875,257818624
2022-07-09 17:45:00+00:00,21868.576171875,21868.576171875,21833.73046875,21850.875,21850.875,6504448
2022-07-09 18:00:00+00:00,21863.810546875,21874.12890625,21804.712890625,21804.712890625,21804.712890625,0
2022-07-09 18:15:00+00:00,21800.84375,21816.189453125,21794.400390625,21816.189453125,21816.189453125,0
2022-07-09 18:30:00+00:00,21815.125,21850.849609375,21814.7421875,21838.380859375,21838.380859375,31346688
2022-07-09 18:45:00+00:00,21838.626953125,21839.859375,21762.931640625,21762.931640625,21762.931640625,0
2022-07-09 19:00:00+00:00,21762.47265625,21762.47265625,21664.498046875,21664.498046875,21664.498046875,0
2022-07-09 19:15:00+00:00,21638.654296875,21638.654296875,21590.40625,21611.912109375,21611.912109375,25368576
2022-07-09 19:30:00+00:00,21609.240234375,21618.5546875,21601.83203125,21603.767578125,21603.767578125,0
2022-07-09 19:45:00+00:00,21600.595703125,21614.78515625,21598.82421875,21614.78515625,21614.78515625,0
2022-07-09 20:00:00+00:00,21615.23046875,21621.064453125,21615.23046875,21618.685546875,21618.685546875,0
2022-07-09 20:15:00+00:00,21614.62109375,21622.537109375,21607.87890625,21622.537109375,21622.537109375,9046016
2022-07-09 20:30:00+00:00,21621.44921875,21644.88671875,21621.44921875,21641.064453125,21641.064453125,0
2022-07-09 20:45:00+00:00,21642.779296875,21667.46484375,21642.779296875,21667.46484375,21667.46484375,18554880
2022-07-09 21:00:00+00:00,21671.03125,21689.744140625,21667.953125,21689.744140625,21689.744140625,63619072
2022-07-09 21:15:00+00:00,21689.580078125,21693.142578125,21669.328125,21691.931640625,21691.931640625,35168256
2022-07-09 21:30:00+00:00,21689.283203125,21697.822265625,21688.625,21697.666015625,21697.666015625,5470208
2022-07-09 21:45:00+00:00,21700.568359375,21715.513671875,21700.568359375,21713.767578125,21713.767578125,0
2022-07-09 22:00:00+00:00,21703.390625,21721.4609375,21693.662109375,21719.662109375,21719.662109375,15845376
2022-07-09 22:15:00+00:00,21718.3828125,21719.482421875,21701.794921875,21701.794921875,21701.794921875,26824704
2022-07-09 22:30:00+00:00,21704.13671875,21706.5390625,21693.609375,21694.134765625,21694.134765625,0
2022-07-09 22:45:00+00:00,21690.595703125,21693.869140625,21628.263671875,21628.263671875,21628.263671875,57264128
2022-07-09 23:00:00+00:00,21629.57421875,21629.7421875,21599.611328125,21614.53125,21614.53125,34105344
2022-07-09 23:15:00+00:00,21614.01953125,21632.306640625,21612.212890625,21612.212890625,21612.212890625,8222720
2022-07-09 23:30:00+00:00,21610.7109375,21610.7109375,21591.994140625,21596.095703125,21596.095703125,36233216
2022-07-09 23:45:00+00:00,21588.03515625,21594.09375,21577.380859375,21594.09375,21594.09375,47915008
2022-07-10 00:00:00+00:00,21591.080078125,21591.080078125,21547.8984375,21547.8984375,21547.8984375,0
2022-07-10 00:15:00+00:00,21514.509765625,21539.625,21511.384765625,21539.625,21539.625,15128576
2022-07-10 00:30:00+00:00,21541.404296875,21541.404296875,21511.966796875,21511.966796875,21511.966796875,4274176
2022-07-10 00:45:00+00:00,21496.892578125,21498.046875,21419.998046875,21419.998046875,21419.998046875,161040384
2022-07-10 01:00:00+00:00,21420.0234375,21442.392578125,21402.59375,21442.392578125,21442.392578125,184264704
2022-07-10 01:15:00+00:00,21442.853515625,21476.6875,21437.68359375,21472.66796875,21472.66796875,15104000
2022-07-10 01:30:00+00:00,21467.013671875,21467.013671875,21435.630859375,21439.595703125,21439.595703125,0
2022-07-10 01:45:00+00:00,21442.841796875,21451.517578125,21442.841796875,21450.759765625,21450.759765625,60291072
2022-07-10 02:00:00+00:00,21448.0078125,21448.9375,21405.796875,21448.9375,21448.9375,35260416
2022-07-10 02:15:00+00:00,21462.765625,21465.873046875,21309.91015625,21309.91015625,21309.91015625,221569024
2022-07-10 02:30:00+00:00,21245.83203125,21279.244140625,21245.83203125,21279.244140625,21279.244140625,409735168
2022-07-10 02:45:00+00:00,21280.8046875,21308.3125,21280.8046875,21294.30859375,21294.30859375,141588480
2022-07-10 03:00:00+00:00,21293.29296875,21296.654296875,21284.380859375,21292.650390625,21292.650390625,97662976
2022-07-10 03:15:00+00:00,21312.37890625,21314.8359375,21291.078125,21291.078125,21291.078125,108486656
2022-07-10 03:30:00+00:00,21282.767578125,21282.767578125,21261.3046875,21270.83203125,21270.83203125,88412160
2022-07-10 03:45:00+00:00,21275.353515625,21299.48828125,21275.353515625,21298.359375,21298.359375,25493504
2022-07-10 04:00:00+00:00,21294.939453125,21294.939453125,21214.599609375,21214.599609375,21214.599609375,90740736
2022-07-10 04:15:00+00:00,21210.5625,21233.33203125,21206.173828125,21233.33203125,21233.33203125,36032512
2022-07-10 04:30:00+00:00,21230.041015625,21241.1171875,21207.640625,21241.1171875,21241.1171875,95404032
2022-07-10 04:45:00+00:00,21245.416015625,21276.66015625,21245.416015625,21271.455078125,21271.455078125,146337792
2022-07-10 05:00:00+00:00,21272.529296875,21299.494140625,21270.54296875,21299.494140625,21299.494140625,64958464
2022-07-10 05:15:00+00:00,21303.4609375,21308.51171875,21296.228515625,21300.92578125,21300.92578125,116787200
2022-07-10 05:30:00+00:00,21307.12890625,21346.880859375,21303.17578125,21346.880859375,21346.880859375,150929408
2022-07-10 05:45:00+00:00,21341.791015625,21342.8515625,21335.794921875,21342.8515625,21342.8515625,80351232
2022-07-10 06:00:00+00:00,21346.19140625,21348.4296875,21339.369140625,21340.890625,21340.890625,19851264
2022-07-10 06:15:00+00:00,21334.947265625,21334.947265625,21296.349609375,21302.962890625,21302.962890625,64935936
2022-07-10 06:30:00+00:00,21303.341796875,21321.189453125,21297.423828125,21297.423828125,21297.423828125,8269824
2022-07-10 06:45:00+00:00,21298.4140625,21310.9140625,21277.359375,21285.0703125,21285.0703125,92123136
2022-07-10 07:00:00+00:00,21293.052734375,21294.794921875,21262.89453125,21279.26953125,21279.26953125,0
2022-07-10 07:15:00+00:00,21294.9140625,21294.9140625,21280.462890625,21288.75390625,21288.75390625,0
2022-07-10 07:30:00+00:00,21290.033203125,21316.08984375,21285.326171875,21316.08984375,21316.08984375,61093888
2022-07-10 07:45:00+00:00,21318.740234375,21338.908203125,21318.740234375,21335.654296875,21335.654296875,75460608
2022-07-10 08:00:00+00:00,21335.798828125,21343.357421875,21328.7421875,21328.7421875,21328.7421875,56973312
2022-07-10 08:15:00+00:00,21328.623046875,21354.48828125,21325.287109375,21354.48828125,21354.48828125,97943552
2022-07-10 08:30:00+00:00,21353.625,21360.73828125,21315.83203125,21315.83203125,21315.83203125,178821120
2022-07-10 08:45:00+00:00,21318.158203125,21327.794921875,21286.5234375,21298.97265625,21298.97265625,6408192
2022-07-10 09:00:00+00:00,21312.875,21327.271484375,21312.875,21326.4453125,21326.4453125,4413440
2022-07-10 09:15:00+00:00,21322.580078125,21332.126953125,21311.359375,21311.916015625,21311.916015625,51445760
2022-07-10 09:30:00+00:00,21308.275390625,21338.091796875,21303.65234375,21338.091796875,21338.091796875,124891136
2022-07-10 09:45:00+00:00,21335.390625,21340.1484375,21327.662109375,21327.662109375,21327.662109375,36315136
2022-07-10 10:00:00+00:00,21324.94921875,21330.7734375,21324.12890625,21330.7734375,21330.7734375,56922112
2022-07-10 10:15:00+00:00,21332.3671875,21332.73828125,21301.296875,21302.3203125,21302.3203125,110618624
2022-07-10 10:30:00+00:00,21302.876953125,21311.5,21299.888671875,21311.5,21311.5,52211712
